meanSpecCentroid,stdSpecCentroid,meanSpecBandwidth,stdSpecBandwidth,meanSpecContrast,stdSpecContrast,meanSpecRollof,stdSpecRollof,meanSpecFlux,stdSpecFlux,meanZCR,stdZCR,meanTempo,stdTempo,meanMFCC_01,stdMFCC_01,meanMFCC_02,stdMFCC_02,meanMFCC_03,stdMFCC_03,meanMFCC_04,stdMFCC_04,meanMFCC_05,stdMFCC_05,meanMFCC_06,stdMFCC_06,meanMFCC_07,stdMFCC_07,meanMFCC_08,stdMFCC_08,meanMFCC_09,stdMFCC_09,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,meanChromaSTFT_01,stdChromaSTFT_01,meanChromaSTFT_02,stdChromaSTFT_02,meanChromaSTFT_03,stdChromaSTFT_03,meanChromaSTFT_04,stdChromaSTFT_04,meanChromaSTFT_05,stdChromaSTFT_05,meanChromaSTFT_06,stdChromaSTFT_06,meanChromaSTFT_07,stdChromaSTFT_07,meanChromaSTFT_08,stdChromaSTFT_08,meanChromaSTFT_09,stdChromaSTFT_09,meanChromaSTFT_10,stdChromaSTFT_10,meanChromaSTFT_11,stdChromaSTFT_11,meanChromaSTFT_12,stdChromaSTFT_12,meanMelScale_01,stdMelScale_01,meanMelScale_02,stdMelScale_02,meanMelScale_03,stdMelScale03,meanMelScale_04,stdMelScale_04,meanMelScale_05,stdMelScale_05,meanMelScale_06,stdMelScale_06,meanMelScale_07,stdMelScale_07,meanMelScale_08,stdMelScale_08,meanMelScale_09,stdMelScale_09,meanMelScale_10,stdMelScale_10,meanTonnetz_01,stdTonnetz_01,meanTonnetz_02,stdTonnetz_02,meanTonnetz_03,stdTonnetz_03,meanTonnetz_04,stdTonnetz_04,meanTonnetz_05,stdTonnetz_05,meanTonnetz_06,stdTonnetz_06
1778.396170947293,376.3936893180335,1975.7320297932633,320.01285223161693,20.59929447015173,8.590957055175458,3744.334920247396,983.3686789380424,1.4379194974899292,1.4127947092056274,0.0839527271412037,0.028721393625426594,123.046875,0.0,-119.04961395263672,47.35226821899414,124.37451934814453,15.830334663391113,-22.895322799682617,18.100183486938477,42.13384246826172,12.581954002380371,-7.052346229553223,12.263006210327148,20.022586822509766,8.607534408569336,-16.10013771057129,7.890198707580566,17.927587509155273,8.869054794311523,-12.585759162902832,9.14399528503418,12.421998977661133,9.478360176086426,-9.123082160949707,7.860708236694336,9.024046897888184,6.544907093048096,-5.630366802215576,5.376112461090088,0.3749288022518158,0.33791181445121765,0.3820200264453888,0.2762593924999237,0.43061891198158264,0.3205660283565521,0.24232561886310577,0.2145676612854004,0.3047422468662262,0.29436418414115906,0.3358277976512909,0.2993933856487274,0.3594013452529907,0.3084980249404907,0.3818250596523285,0.3119507133960724,0.25739726424217224,0.24258862435817719,0.3136252164840698,0.3125515878200531,0.29838377237319946,0.28205984830856323,0.3340139091014862,0.286406934261322,3.7770159244537354,5.881615161895752,9.601248741149902,5.968991279602051,9.43934154510498,6.364789962768555,6.660035133361816,6.855639457702637,8.907901763916016,7.851479530334473,8.427070617675781,6.683788299560547,10.235462188720703,6.783574104309082,9.438223838806152,6.979679584503174,6.744823932647705,7.102835655212402,7.815877437591553,6.7631402015686035,0.030333436765829818,0.05586454858643405,0.020458000703223993,0.0630815205729906,-0.024224424691595352,0.08951988786504764,0.020520086486443878,0.07439297996538599,0.00476124819568655,0.026617629771822877,0.0017971568654671277,0.030253071273436214
1437.2097594814404,608.8458252884128,2043.3873737793579,424.47507698340524,19.926374437898133,8.28828396720369,3353.6468505859375,1777.6150982119352,1.5172638893127441,2.2730095386505127,0.04531295211226852,0.03494504491694747,103.359375,0.0,-231.1581268310547,108.50349426269531,117.47025299072266,19.798416137695312,13.828629493713379,23.822057723999023,40.756343841552734,15.3572359085083,6.619226455688477,17.558486938476562,23.2423095703125,9.508939743041992,-7.1084208488464355,18.967498779296875,25.853500366210938,9.821823120117188,-7.422363758087158,15.34323501586914,11.777144432067871,10.949660301208496,-1.5123664140701294,9.45582103729248,10.80844497680664,7.385605812072754,-1.185005784034729,8.183660507202148,0.654747486114502,0.3825203776359558,0.4957144558429718,0.3105980455875397,0.347404420375824,0.2636502683162689,0.23150219023227692,0.21198876202106476,0.19705326855182648,0.20771516859531403,0.25152018666267395,0.26732683181762695,0.3137666881084442,0.26730623841285706,0.42375677824020386,0.317816823720932,0.3744460940361023,0.3000408709049225,0.27985838055610657,0.22899307310581207,0.3562421202659607,0.260507732629776,0.5061751008033752,0.2734757661819458,3.847205877304077,8.397229194641113,12.462602615356445,9.258495330810547,9.857069969177246,10.096820831298828,4.297702789306641,10.80875301361084,9.241543769836426,10.639548301696777,4.373216152191162,9.246280670166016,4.007084369659424,9.958486557006836,4.247974872589111,9.477946281433105,-0.40289223194122314,11.033602714538574,2.4746744632720947,10.871402740478516,0.025888884416709272,0.057776668465509766,0.07973319454806811,0.06544316804241977,0.038093120230499315,0.09215680947371627,0.06988387413460849,0.08790861253421008,0.006277798857775503,0.03439119454226821,0.014805250001329739,0.035322166384444326
1550.0396252950293,550.419313318039,1742.2805958670922,232.43285267659007,21.966505493407677,8.559948629398255,3034.2376708984375,930.5414152187384,1.6898397207260132,2.015219211578369,0.0724803783275463,0.05333383872857923,151.99908088235293,0.0,-106.46271514892578,53.36274337768555,138.27621459960938,29.01150131225586,-25.122697830200195,19.094812393188477,32.983848571777344,13.23852252960205,-17.030324935913086,15.172752380371094,26.025100708007812,9.780693054199219,-14.366820335388184,11.99579906463623,9.459519386291504,13.154684066772461,-12.116852760314941,7.713109493255615,6.039860248565674,9.127416610717773,-13.880753517150879,8.649951934814453,4.90209436416626,7.688019275665283,-9.085711479187012,6.725971221923828,0.2598129212856293,0.2130332589149475,0.19356688857078552,0.17887742817401886,0.34589576721191406,0.260440856218338,0.4773775637149811,0.28413671255111694,0.6071652173995972,0.36536499857902527,0.3488195240497589,0.2493506520986557,0.28325748443603516,0.2298860102891922,0.293022096157074,0.24936743080615997,0.3553847074508667,0.26711034774780273,0.3731142580509186,0.31409865617752075,0.391947865486145,0.2764967381954193,0.5280575752258301,0.3362451493740082,-5.882692813873291,6.098084926605225,2.3311705589294434,10.21261215209961,8.584574699401855,12.760802268981934,10.432475090026855,10.028326034545898,11.47386360168457,6.8660149574279785,13.223103523254395,6.260538578033447,12.719195365905762,5.350799560546875,10.848339080810547,7.025582313537598,10.802336692810059,8.97847843170166,8.783059120178223,9.022106170654297,0.08765740649307015,0.08915806638488866,-0.05200891642009509,0.061614746097300714,0.09148498596968412,0.09840608397876048,0.05069706082792425,0.10252502503309506,-0.0028126648484653634,0.046975047757591114,-0.02026895773424591,0.03430899216806627
837.6314939091576,322.51414772725605,1340.7847771030895,304.26843242680013,20.835886143267004,7.356787918233403,1588.8214111328125,823.3273025657486,1.1701372861862183,1.9941906929016113,0.024409541377314815,0.014045729722881902,184.5703125,0.0,-224.92813110351562,76.90267944335938,160.5294952392578,20.64952850341797,5.670584678649902,17.74354362487793,26.85591697692871,10.276294708251953,8.381677627563477,13.303922653198242,9.448897361755371,9.18609619140625,2.1126649379730225,8.007946968078613,10.047953605651855,7.552842617034912,2.3514509201049805,8.10940933227539,9.080567359924316,5.202432632446289,3.2812654972076416,6.962264537811279,3.3512613773345947,5.029094696044922,-2.648775339126587,4.984054088592529,0.29179951548576355,0.21176491677761078,0.3660956621170044,0.20946930348873138,0.5181311368942261,0.32251641154289246,0.616129994392395,0.2806187868118286,0.7557575702667236,0.32694917917251587,0.5077229142189026,0.3108735978603363,0.28210487961769104,0.17934931814670563,0.20334964990615845,0.16053473949432373,0.1936788558959961,0.16706350445747375,0.2927790582180023,0.31331926584243774,0.3015313446521759,0.2972865402698517,0.36228159070014954,0.3544809818267822,-11.24386215209961,7.295702934265137,14.863672256469727,7.627903938293457,21.265670776367188,8.985767364501953,15.526023864746094,8.270979881286621,8.142942428588867,9.472198486328125,8.857671737670898,7.756560802459717,6.660877227783203,6.962619781494141,2.1854634284973145,8.577988624572754,4.099089622497559,8.814870834350586,2.0036256313323975,8.918079376220703,0.11446049810262991,0.12917936664950536,-0.09382680592624631,0.09444042984376483,0.10362193231574297,0.13001917349910483,0.11219278673417143,0.1658380736943633,0.005233404589881159,0.07744521119488525,-0.042776604539809616,0.0581088901179299
2056.4675282491703,833.0335513928468,1801.495754664256,346.6400829627724,22.465054112173426,8.272286803602693,3899.254353841146,1528.4128433016997,1.5521513223648071,1.721685767173767,0.12487340856481481,0.07015354321413578,135.99917763157896,0.0,-147.97218322753906,64.2011947631836,115.45626068115234,40.7700309753418,-34.87663650512695,16.20595932006836,25.56654930114746,16.22478675842285,-35.0162353515625,15.675935745239258,15.242630958557129,12.660954475402832,-23.506052017211914,11.563194274902344,1.509748935699463,12.425920486450195,-15.936450004577637,12.059643745422363,2.9898455142974854,11.166537284851074,-16.050155639648438,8.532648086547852,-2.5396347045898438,8.212950706481934,-3.4379804134368896,10.428773880004883,0.19752925634384155,0.19369804859161377,0.5086408257484436,0.3617529571056366,0.5126904845237732,0.33120426535606384,0.2678663432598114,0.30251675844192505,0.14249703288078308,0.12737515568733215,0.39275527000427246,0.3400776982307434,0.1983548253774643,0.19743560254573822,0.0863042026758194,0.09633462876081467,0.3240845501422882,0.3175705671310425,0.3557121753692627,0.24436990916728973,0.43786656856536865,0.3451484441757202,0.2426052838563919,0.21734745800495148,-19.62567901611328,5.368998050689697,-16.19383430480957,6.27993106842041,-4.904543876647949,7.975958824157715,-4.086206912994385,6.926968097686768,-7.199217796325684,6.708955764770508,-5.68958854675293,5.604038715362549,-2.7484922409057617,5.65412712097168,0.6785233020782471,5.484123706817627,5.68049430847168,6.696620464324951,7.141941547393799,7.261331081390381,-0.12050453769674735,0.07570021917292703,0.049779783437935717,0.13235867749662675,-0.18378977374932595,0.10679896683399555,-0.05983904380937754,0.1309107708804671,0.005070775735107747,0.05027277259163362,-0.048378274588483434,0.038060626597325356
1146.692358415743,333.4184050565214,1421.6190326359351,340.07165741544014,21.580824698937757,6.546069993124516,2180.9346516927085,1044.8990289898127,1.3115133047103882,2.332491874694824,0.05324752242476852,0.01607866569368953,67.99958881578948,0.0,-229.28363037109375,87.65684509277344,167.77056884765625,25.31672477722168,-15.812037467956543,29.472097396850586,29.950496673583984,16.235992431640625,-20.346046447753906,14.449722290039062,10.135913848876953,10.644170761108398,-23.95004653930664,8.067493438720703,3.167707681655884,8.588046073913574,-8.862066268920898,9.693434715270996,1.9529794454574585,7.691350936889648,-12.84320068359375,5.364816188812256,-2.7008957862854004,8.442082405090332,-11.83273696899414,7.095321178436279,0.14711423218250275,0.19827979803085327,0.20318840444087982,0.14152109622955322,0.5800585150718689,0.3581271767616272,0.23246482014656067,0.15511590242385864,0.10795709490776062,0.10693775117397308,0.37689536809921265,0.34319350123405457,0.35798099637031555,0.23542095720767975,0.5251779556274414,0.3234274089336395,0.23069924116134644,0.16310802102088928,0.25689125061035156,0.2591716945171356,0.3777792155742645,0.34420526027679443,0.4098803997039795,0.30987346172332764,-14.398199081420898,7.9140729904174805,-10.86427116394043,7.762544631958008,-2.7359516620635986,6.903650760650635,-0.4423631727695465,7.367773532867432,-1.4991964101791382,7.963406562805176,-1.7545971870422363,9.928177833557129,4.847155570983887,5.379461288452148,4.903243064880371,6.60801362991333,2.358692169189453,10.3284330368042,4.467093467712402,5.541361331939697,0.022960758047800806,0.06820950667412799,0.013498715443272425,0.11653523524412183,-0.039432857797860925,0.06640706850757223,-0.1971534859406318,0.09416882729718241,0.03763465328139342,0.041355157998286936,-0.043455082961978836,0.03850893473600057
1556.3792287664794,733.1872670222997,1499.2243958959616,439.31513333652896,23.842420678213944,7.399296226622752,3113.990275065104,1397.3058028337969,1.586312174797058,1.9095909595489502,0.06875045211226852,0.04139440968090391,123.046875,0.0,-199.04208374023438,90.73167419433594,117.76815795898438,49.65849304199219,-35.01181411743164,29.568784713745117,37.188331604003906,22.910810470581055,4.502647876739502,39.630165100097656,4.106762886047363,17.57648277282715,-20.280517578125,14.877915382385254,-1.4437522888183594,9.811628341674805,-8.677681922912598,11.13693618774414,-8.798205375671387,13.40219783782959,-10.365763664245605,10.574841499328613,0.38754794001579285,8.781571388244629,-7.258176803588867,7.908119201660156,0.44820085167884827,0.39837634563446045,0.2295886129140854,0.2584633529186249,0.12478157877922058,0.1972571462392807,0.1451766937971115,0.2550715506076813,0.19541610777378082,0.23518602550029755,0.35905948281288147,0.3754996657371521,0.20616696774959564,0.2687997817993164,0.12540988624095917,0.14536620676517487,0.2279743254184723,0.2917453944683075,0.38997119665145874,0.3496771454811096,0.3687458634376526,0.37684857845306396,0.32429638504981995,0.2601383328437805,-18.79481315612793,8.18309497833252,-15.102720260620117,7.013454914093018,-12.837505340576172,9.14198112487793,-5.215137481689453,12.577176094055176,-5.404520511627197,10.611922264099121,-1.745922565460205,13.790103912353516,3.6925923824310303,12.785011291503906,6.500835418701172,11.700215339660645,8.332463264465332,13.227392196655273,7.263081073760986,15.450773239135742,-0.05490310538021686,0.12605565343821148,0.10259605170266237,0.1775172402779928,-0.0959161898052256,0.1802734052429353,0.0717356831818398,0.2377258249295251,-0.032288945104390794,0.08023381550054764,0.013487044008259017,0.05935996502506254
1451.0984598324524,335.5117044831954,1734.807469923096,243.67265157828905,21.721867047819373,7.437076927703932,3000.0935872395835,839.8943700591961,1.582276701927185,2.027613639831543,0.055243598090277776,0.01763416770268924,89.10290948275862,0.0,-197.16058349609375,74.86923217773438,141.99685668945312,17.399263381958008,-28.64128875732422,19.60651397705078,38.72624588012695,15.521316528320312,-1.2444732189178467,18.5875186920166,22.19381332397461,11.17827033996582,-25.508455276489258,13.091012001037598,19.537086486816406,11.214778900146484,-14.181978225708008,15.399918556213379,-0.374210387468338,13.313767433166504,-6.451801300048828,10.921558380126953,-5.365830421447754,8.052242279052734,-3.0365488529205322,10.863494873046875,0.41180863976478577,0.30351102352142334,0.5399185419082642,0.3656255006790161,0.38323089480400085,0.2672654688358307,0.24418477714061737,0.26733291149139404,0.25497767329216003,0.24596068263053894,0.30001476407051086,0.24141451716423035,0.2697300612926483,0.25129324197769165,0.40477144718170166,0.33899393677711487,0.3629525601863861,0.2552059292793274,0.41327083110809326,0.29197272658348083,0.5312819480895996,0.3281148076057434,0.3466328978538513,0.22801336646080017,-15.209969520568848,6.2595391273498535,-11.16877555847168,5.763240814208984,-1.7160917520523071,7.175720691680908,4.444377422332764,6.3115692138671875,10.317108154296875,4.648331165313721,7.2879462242126465,7.270697116851807,7.091980457305908,7.352054119110107,9.601359367370605,7.185301303863525,8.762940406799316,8.319907188415527,8.36913013458252,7.6639227867126465,0.004440750306853117,0.0674090255624922,0.054667485336730375,0.059813659964972524,-0.09422964612194552,0.09283497657645991,0.02477004136717642,0.09410641776507726,0.043775987119991894,0.03625650448752616,0.016805617061133305,0.02917980104577841
1768.48743307908,554.9364912408031,2019.078387817937,356.8268353750463,22.471477462554027,9.426341927502316,3813.3707682291665,1267.2256059021963,1.4556870460510254,1.5644035339355469,0.06970666956018519,0.039091614808207095,83.35433467741936,0.0,-115.13675689697266,50.07143020629883,122.59628295898438,25.569238662719727,-16.11678695678711,18.077096939086914,46.40557098388672,14.45185375213623,-7.549315452575684,13.2003812789917,21.707624435424805,12.690531730651855,-22.766109466552734,6.821249485015869,22.31083106994629,8.456693649291992,-12.631397247314453,5.755136489868164,22.405197143554688,6.064966678619385,-5.860942363739014,6.35841703414917,6.816826820373535,7.27461576461792,-14.665515899658203,6.8404669761657715,0.3019651174545288,0.2431558519601822,0.2987491488456726,0.2323470562696457,0.3724038898944855,0.3170870542526245,0.3790370523929596,0.24569930136203766,0.4774288833141327,0.34471395611763,0.44094356894493103,0.2867327630519867,0.5722786784172058,0.33828237652778625,0.32801082730293274,0.24017766118049622,0.3233615756034851,0.22923877835273743,0.4277796447277069,0.3145582377910614,0.317025363445282,0.2485630214214325,0.43430328369140625,0.2975018620491028,-5.033771991729736,8.638466835021973,13.872855186462402,7.414403438568115,19.761709213256836,5.775418758392334,12.57597827911377,6.613936901092529,7.2272820472717285,5.862164497375488,10.325285911560059,6.260625839233398,9.672718048095703,6.721607685089111,11.856074333190918,5.499835968017578,11.68734073638916,6.034888744354248,8.895359992980957,5.845816135406494,0.10879957839450834,0.052544227206769725,-0.011471383576385552,0.06369390532963815,0.02527016310745587,0.05986038651603004,0.06262362531938163,0.1134442994848972,-0.0021914246565932624,0.04599389869609381,-0.01891529109087528,0.025221763765255242
1929.5691718307107,610.5956629519944,2055.5813561463906,345.8771625569717,21.166219209447124,8.28346701293377,4208.843994140625,1196.5325946880257,1.3066987991333008,1.1496411561965942,0.08250822844328703,0.04036738456740013,103.359375,0.0,-220.1715850830078,83.46971893310547,110.52638244628906,30.99713897705078,-9.915571212768555,23.615093231201172,43.03425979614258,18.88142967224121,-22.07074737548828,21.552509307861328,20.092159271240234,19.39983367919922,-12.709192276000977,12.085026741027832,11.255800247192383,8.391910552978516,-13.182902336120605,8.770501136779785,6.748462677001953,8.931512832641602,-10.262638092041016,9.513427734375,5.784822940826416,9.245156288146973,-3.2696352005004883,6.52348518371582,0.4487721621990204,0.36773669719696045,0.5176751613616943,0.35046523809432983,0.5442845821380615,0.374358594417572,0.27431172132492065,0.25762176513671875,0.11713051050901413,0.11085304617881775,0.1554841697216034,0.21182499825954437,0.14278651773929596,0.1756545752286911,0.3157934248447418,0.3392835855484009,0.2872293293476105,0.29041600227355957,0.21541853249073029,0.23412610590457916,0.1722945123910904,0.19980169832706451,0.21828079223632812,0.23575782775878906,-4.005198955535889,3.345473289489746,-3.4982190132141113,4.102420806884766,-1.509770393371582,5.058676719665527,-4.925879001617432,5.1959991455078125,-7.209897518157959,5.850956439971924,-6.856584548950195,5.891844749450684,-5.651914596557617,8.367536544799805,-1.9469332695007324,8.700080871582031,-2.3590087890625,10.343019485473633,4.011970043182373,11.908463478088379,0.03646658622114076,0.11129908891417059,0.04993084461024812,0.12269428226021024,-0.026246274153150426,0.13316674034246861,0.020356121481637346,0.15904255528459052,-0.0008014805838175066,0.05197875433208439,-0.033027214573747965,0.05185832433277048
